folder	filename	path	width	height	xmin	ymin	xmax	ymax	name
images	13152099.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/13152099.jpg	683	512	129.77	0	642.02	512	Squamata
images	27162600.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27162600.jpg	1024	576	348.16	144	686.08	481.92	Squamata
images	29200897.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/29200897.jpg	700	500	1.4	0	500.01	500	Squamata
images	13270125.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/13270125.jpg	800	532	130.16	0	532.4	402.24	Squamata
images	25615575.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/25615575.jpg	1587	942	424.0464	147.894	1217.5464	941.394	Squamata
images	23364113.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/23364113.jpg	1024	768	337.92	184.32	624.64	471.04	Squamata
images	26882123.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26882123.jpg	2948	1929	316.3204	5.4012	2235.1736	1924.2544	Squamata
images	12515577.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/12515577.jpg	768	512	157.9008	18.4832	647.1168	507.6992	Squamata
images	22493693.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/22493693.jpg	3900	2616	791.7	377.7504	3028.74	2614.7904	Squamata
images	2006347.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/2006347.jpg	700	525	115.22	0	485.66	370.44	Squamata
images	32605381.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/32605381.jpg	4320	2592	1512	336.96	3672	2496.96	Squamata
images	33417589.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/33417589.jpg	426	568	8.52	153.36	345.06	489.9	Squamata
images	25694652.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/25694652.jpg	1831	1240	640.85	260.4	1519.73	1139.28	Squamata
images	26824173.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26824173.jpg	640	480	60.032	0	538.688	478.656	Squamata
images	28386464.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/28386464.jpg	2048	1536	486.4	17.0496	1988.1984	1518.848	Squamata
images	21940466.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/21940466.jpg	720	576	188.784	75.2256	609.552	495.9936	Squamata
images	25691957.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/25691957.jpg	1667	1250	316.73	37.5	1383.61	1104.38	Squamata
images	31923471.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/31923471.jpg	3648	2736	547.2	0	3283.2	2736	Squamata
images	25779567.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/25779567.jpg	5184	3456	614.304	0	4060.6272	3446.3232	Squamata
images	13596016.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/13596016.jpg	729	460	148.1328	38.318	566.8704	457.0556	Squamata
images	24875194.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/24875194.jpg	640	396	140.8	87.12	364.8	311.12	Squamata
images	25938835.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/25938835.jpg	799	1000	66.5567	330.6	649.1875	913.2308	Squamata
images	26898051.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26898051.jpg	3493	2338	1362.27	210.42	3458.07	2306.22	Squamata
images	19215919.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/19215919.jpg	640	425	271.616	40.12	608.128	376.632	Squamata
images	19217528.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/19217528.jpg	683	512	191.24	25.6	642.02	476.38	Squamata
images	17577624.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/17577624.jpg	683	512	204.9	30.72	594.21	420.03	Squamata
images	26854066.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26854066.jpg	2546	2292	101.84	0	2386.875	2285.035	Squamata
images	13146887.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/13146887.jpg	700	467	329	79.39	651	401.39	Squamata
images	13153089.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/13153089.jpg	1024	768	225.28	69.12	870.4	714.24	Squamata
images	27094562.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27094562.jpg	4272	2848	1115.4192	7.9744	3947.7552	2840.3104	Squamata
images	24873137.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/24873137.jpg	3480	2392	889.836	903.6976	2191.356	2205.2176	Squamata
images	30248862.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/30248862.jpg	800	534	88	0	592	504	Squamata
images	26843977.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26843977.jpg	2848	2136	484.16	256.32	1851.2	1623.36	Squamata
images	25152397.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/25152397.jpg	1024	684	10.24	0	614.4	604.16	Squamata
images	27716848.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27716848.jpg	926	566	481.52	84.9	879.7	483.08	Squamata
images	12512302.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/12512302.jpg	768	512	157.9008	27.0336	634.368	503.5008	Squamata
images	26560381.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26560381.jpg	3197	2122	639.4	0	2749.42	2110.02	Squamata
images	5820463.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/5820463.jpg	750	562	84.375	1.5736	643.725	560.9236	Squamata
images	26784019.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26784019.jpg	2272	1704	568	170.4	1704	1306.4	Squamata
images	28387589.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/28387589.jpg	3296	2232	507.9136	6.2496	2725.792	2224.128	Squamata
images	12522974.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/12522974.jpg	768	512	155.0592	62.5664	604.4928	512	Squamata
images	27741159.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27741159.jpg	1600	1200	432	192	1168	928	Squamata
images	2006383.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/2006383.jpg	700	466	305.34	78.9404	654.71	428.3104	Squamata
images	27365850.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27365850.jpg	1730	1298	119.024	0	1412.891	1293.867	Squamata
images	12529711.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/12529711.jpg	768	512	54.0672	11.3664	547.584	504.8832	Squamata
images	27047631.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27047631.jpg	3072	2304	829.44	506.88	2211.84	1889.28	Squamata
images	27694531.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27694531.jpg	2448	3264	90.576	906.7392	2438.9424	3255.1056	Squamata
images	24886366.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/24886366.jpg	1156	768	375.3532	40.5504	1079.2416	744.4388	Squamata
images	24945000.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/24945000.jpg	1760	1320	352	211.2	1091.2	950.4	Squamata
images	34215054.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/34215054.jpg	1536	2048	353.28	839.68	1320.96	1807.36	Squamata
images	13263170.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/13263170.jpg	683	512	165.0811	65.4336	554.9375	455.29	Squamata
images	33382847.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/33382847.jpg	2048	1536	122.88	322.56	1085.44	1285.12	Squamata
images	21874575.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/21874575.jpg	683	512	225.39	66.56	546.4	387.57	Squamata
images	25112886.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/25112886.jpg	4000	3000	1240	210	3840	2810	Squamata
images	26256385.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26256385.jpg	2000	1333	248.2	3.7324	1574.2	1329.7324	Squamata
images	31414959.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/31414959.jpg	925	480	373.145	0	851.555	478.41	Squamata
images	31314615.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/31314615.jpg	800	532	1.44	0	532.32	532	Squamata
images	22850368.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/22850368.jpg	768	502	54.3744	1.4056	554.7264	501.7576	Squamata
images	22438106.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/22438106.jpg	768	475	291.84	66.5	637.44	412.1	Squamata
images	13263630.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/13263630.jpg	800	532	188.16	0	718.56	530.4	Squamata
images	24980788.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/24980788.jpg	2816	2112	522.0864	668.8704	1718.8864	1865.6704	Squamata
images	13169811.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/13169811.jpg	716	512	119.572	0	630.5812	512	Squamata
images	26271730.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26271730.jpg	693	520	263.34	83.2	630.63	450.49	Squamata
images	28714801.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/28714801.jpg	700	467	220.36	125.8098	540.54	445.9898	Squamata
images	24874541.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/24874541.jpg	2479	1771	580.3339	0	2346.1256	1765.7917	Squamata
images	13165455.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/13165455.jpg	800	533	454.8	0	751.12	533	Squamata
images	27093828.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27093828.jpg	3888	2592	849.528	7.2576	3434.2704	2592	Squamata
images	26853751.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26853751.jpg	678	326	141.4308	0	466.3962	324.9654	Squamata
images	12508278.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/12508278.jpg	768	512	145.92	0	645.12	499.2	Squamata
images	12511918.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/12511918.jpg	512	768	6.4	243.2256	475.7504	712.576	Squamata
images	27367184.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27367184.jpg	3039	2226	881.31	22.26	2826.27	1967.22	Squamata
images	25151929.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/25151929.jpg	2048	1360	819.2	149.6	1556.48	886.88	Squamata
images	13148276.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/13148276.jpg	800	485	179.28	1.358	662	484.078	Squamata
images	24929546.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/24929546.jpg	4224	3168	1393.92	506.88	3505.92	2618.88	Squamata
images	33120067.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/33120067.jpg	700	500	252	155	560	463	Squamata
images	31430086.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/31430086.jpg	600	474	49.98	0	522.36	472.38	Squamata
images	32637344.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/32637344.jpg	2104	3744	126.24	1497.6	1914.64	3286	Squamata
images	19190468.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/19190468.jpg	640	425	122.816	0	546.752	425	Squamata
images	29163415.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/29163415.jpg	688	510	135.88	38.25	549.2304	451.6004	Squamata
images	26272688.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26272688.jpg	770	513	81.312	0	593.208	511.896	Squamata
images	32303069.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/32303069.jpg	5184	3456	984.96	518.4	3888	3421.44	Squamata
images	25653181.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/25653181.jpg	1038	1433	0	401.24	1027.62	1428.86	Squamata
images	25692080.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/25692080.jpg	2048	1536	552.96	46.08	2027.52	1520.64	Squamata
images	13256575.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/13256575.jpg	800	532	48.8	146.3	414.08	511.58	Squamata
images	23365110.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/23365110.jpg	2048	1365	515.8912	326.0985	1513.2672	1323.4745	Squamata
images	13150185.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/13150185.jpg	717	512	70.5528	0	580.9851	512	Squamata
images	12569743.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/12569743.jpg	384	256	88.0128	0	343.0272	256	Squamata
images	33285595.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/33285595.jpg	900	600	171	96	666	591	Squamata
images	24977701.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/24977701.jpg	1800	1215	442.44	91.125	1526.58	1175.265	Squamata
images	26875224.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26875224.jpg	4272	2848	988.968	7.9744	3821.304	2840.3104	Squamata
images	25397886.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/25397886.jpg	5184	3456	881.28	552.96	3732.48	3404.16	Squamata
images	27107187_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27107187_aug.jpg	874	677	45	0	741	677	Coleoptera
images	24989811_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/24989811_aug.jpg	1189	886	187	0	1093	886	Coleoptera
images	29875364_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/29875364_aug.jpg	1030	1046	336	305	702	671	Coleoptera
images	29202374_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/29202374_aug.jpg	668	911	0	9	668	911	Coleoptera
images	27369151_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27369151_aug.jpg	3974	2987	1466	1267	2918	2719	Coleoptera
images	5816063_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/5816063_aug.jpg	740	551	0	0	567	518	Coleoptera
images	31833806_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/31833806_aug.jpg	612	409	128	46	448	366	Coleoptera
images	26083981_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26083981_aug.jpg	1983	1310	0	0	1983	1310	Coleoptera
images	30109467_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/30109467_aug.jpg	889	579	65	0	605	579	Coleoptera
images	26086468_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26086468_aug.jpg	1990	1322	397	0	1824	1322	Coleoptera
images	24861522_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/24861522_aug.jpg	976	557	370	0	921	557	Coleoptera
images	33272242_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/33272242_aug.jpg	492	376	148	86	259	197	Coleoptera
images	26975430_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26975430_aug.jpg	2253	1256	234	80	1176	1022	Coleoptera
images	22776147_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/22776147_aug.jpg	618	412	48	0	472	412	Coleoptera
images	19156385_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/19156385_aug.jpg	620	422	0	0	620	422	Coleoptera
images	28437902_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/28437902_aug.jpg	901	756	333	251	569	487	Coleoptera
images	25802237_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/25802237_aug.jpg	2614	1738	521	12	2158	1649	Coleoptera
images	2000403_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/2000403_aug.jpg	672	482	107	0	621	482	Coleoptera
images	13445616_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/13445616_aug.jpg	497	749	0	52	497	643	Coleoptera
images	22824395_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/22824395_aug.jpg	1107	776	0	0	1006	776	Coleoptera
images	34248991_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/34248991_aug.jpg	1831	3401	510	2098	1122	2710	Coleoptera
images	25781443_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/25781443_aug.jpg	1000	609	241	0	978	609	Coleoptera
images	26354141_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26354141_aug.jpg	3988	2609	887	0	3613	2609	Coleoptera
images	26086479_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26086479_aug.jpg	1984	1307	58	0	1395	1307	Coleoptera
images	2003764_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/2003764_aug.jpg	686	440	58	0	665	440	Coleoptera
images	23024292_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/23024292_aug.jpg	613	404	71	0	531	404	Coleoptera
images	32331034_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/32331034_aug.jpg	1000	765	100	0	912	764	Coleoptera
images	2004056_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/2004056_aug.jpg	517	684	0	42	517	677	Coleoptera
images	31721173_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/31721173_aug.jpg	617	415	55	0	547	415	Coleoptera
images	32272984_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/32272984_aug.jpg	2482	1639	657	244	1799	1386	Coleoptera
images	24922741_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/24922741_aug.jpg	2348	1538	0	0	1836	1538	Coleoptera
images	33256364_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/33256364_aug.jpg	659	982	0	0	659	982	Coleoptera
images	25801275_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/25801275_aug.jpg	779	516	136	0	777	516	Coleoptera
images	27045629_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27045629_aug.jpg	1852	1498	0	0	1852	1498	Coleoptera
images	19159788_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/19159788_aug.jpg	618	436	28	0	567	436	Coleoptera
images	32266122_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/32266122_aug.jpg	2026	1517	419	0	1877	1517	Coleoptera
images	2001426_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/2001426_aug.jpg	655	441	26	0	542	441	Coleoptera
images	19144861_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/19144861_aug.jpg	610	400	88	0	560	400	Coleoptera
images	27215396_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27215396_aug.jpg	1982	1319	0	0	1982	1319	Coleoptera
images	21950669_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/21950669_aug.jpg	1985	1482	359	0	1824	1482	Coleoptera
images	19174669_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/19174669_aug.jpg	620	416	28	0	510	416	Coleoptera
images	5817084_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/5817084_aug.jpg	731	557	0	0	720	557	Coleoptera
images	27735545_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27735545_aug.jpg	2019	1348	429	0	2004	1348	Coleoptera
images	25987661_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/25987661_aug.jpg	1988	1308	226	0	1856	1308	Coleoptera
images	19164519_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/19164519_aug.jpg	624	404	39	0	514	404	Coleoptera
images	22824478_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/22824478_aug.jpg	1435	907	0	0	1435	907	Coleoptera
images	19181134_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/19181134_aug.jpg	630	410	0	0	630	410	Coleoptera
images	2004062_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/2004062_aug.jpg	660	476	94	0	610	476	Coleoptera
images	5817111_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/5817111_aug.jpg	650	487	0	0	511	487	Coleoptera
images	26086495_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26086495_aug.jpg	1424	1976	0	234	1392	1820	Coleoptera
images	29805936_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/29805936_aug.jpg	601	575	130	161	470	502	Coleoptera
images	2001160_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/2001160_aug.jpg	382	580	0	60	382	542	Coleoptera
images	24930728_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/24930728_aug.jpg	2759	1836	422	0	2336	1836	Coleoptera
images	12528327_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/12528327_aug.jpg	757	491	31	0	586	491	Coleoptera
images	26083995_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26083995_aug.jpg	1992	1318	269	0	1989	1318	Coleoptera
images	26086492_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26086492_aug.jpg	1980	1324	263	0	1265	879	Coleoptera
images	33958543_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/33958543_aug.jpg	1369	1040	14	0	1029	1040	Coleoptera
images	26086485_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26086485_aug.jpg	1982	1304	132	0	1736	1304	Coleoptera
images	25987652_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/25987652_aug.jpg	986	717	73	0	979	717	Coleoptera
images	2004171_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/2004171_aug.jpg	624	455	67	31	489	453	Coleoptera
images	24992702_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/24992702_aug.jpg	1005	705	0	0	911	705	Coleoptera
images	19170913_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/19170913_aug.jpg	614	404	43	0	513	404	Coleoptera
images	31721050_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/31721050_aug.jpg	618	415	151	64	466	379	Coleoptera
images	2000563_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/2000563_aug.jpg	733	543	173	0	505	543	Coleoptera
images	30110220_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/30110220_aug.jpg	876	659	157	12	741	597	Coleoptera
images	23225322_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/23225322_aug.jpg	625	411	53	0	407	411	Coleoptera
images	19156394_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/19156394_aug.jpg	628	406	63	0	530	406	Coleoptera
images	33816159_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/33816159_aug.jpg	1655	1317	250	0	1629	1317	Coleoptera
images	29203256_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/29203256_aug.jpg	3883	3561	0	0	3883	3561	Coleoptera
images	22337692_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/22337692_aug.jpg	634	421	26	0	582	421	Coleoptera
images	19172121_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/19172121_aug.jpg	625	421	30	0	558	421	Coleoptera
images	24941213_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/24941213_aug.jpg	870	593	64	0	866	593	Coleoptera
images	31833685_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/31833685_aug.jpg	408	629	10	145	374	509	Coleoptera
images	25987672_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/25987672_aug.jpg	1985	1367	414	0	1898	1367	Coleoptera
images	26083979_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26083979_aug.jpg	1980	1317	566	0	1926	1317	Coleoptera
images	24954990_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/24954990_aug.jpg	1277	848	137	0	1034	848	Coleoptera
images	5817001_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/5817001_aug.jpg	688	517	9	0	606	517	Coleoptera
images	33575636_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/33575636_aug.jpg	1191	1181	260	406	936	1082	Coleoptera
images	5817090_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/5817090_aug.jpg	683	442	117	0	675	442	Coleoptera
images	27023111_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27023111_aug.jpg	1395	1113	34	0	1372	1113	Coleoptera
images	27215392_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27215392_aug.jpg	1978	1324	547	0	1885	1324	Coleoptera
images	25987671_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/25987671_aug.jpg	1974	1325	372	200	1261	1088	Coleoptera
images	26086473_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26086473_aug.jpg	1312	1986	0	0	1312	1986	Coleoptera
images	25777627_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/25777627_aug.jpg	878	1270	127	362	652	885	Coleoptera
images	25801438_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/25801438_aug.jpg	780	514	26	0	638	514	Coleoptera
images	33470721_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/33470721_aug.jpg	1996	1313	265	0	1586	1313	Coleoptera
images	2000907_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/2000907_aug.jpg	664	432	122	0	633	432	Coleoptera
images	30109472_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/30109472_aug.jpg	877	576	326	129	755	558	Coleoptera
images	24938693_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/24938693_aug.jpg	2129	1405	49	0	1835	1405	Coleoptera
images	33526437_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/33526437_aug.jpg	802	510	249	92	558	401	Coleoptera
images	25987688_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/25987688_aug.jpg	1993	1316	267	0	1664	1316	Coleoptera
images	22796131_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/22796131_aug.jpg	496	612	0	0	496	509	Coleoptera
images	2000588_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/2000588_aug.jpg	667	493	168	0	599	363	Coleoptera
images	5816626_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/5816626_aug.jpg	678	518	84	25	538	479	Coleoptera
images	2001809_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/2001809_aug.jpg	689	453	11	0	616	453	Coleoptera
images	34214469_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/34214469_aug.jpg	2024	1510	726	568	1435	1277	Coleoptera
images	24902851_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/24902851_aug.jpg	760	1005	0	0	760	989	Coleoptera
images	19143787_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/19143787_aug.jpg	627	493	15	0	608	493	Coleoptera
images	26083991_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26083991_aug.jpg	1983	1330	348	0	1827	1330	Coleoptera
images	33939721_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/33939721_aug.jpg	2029	1513	835	627	1174	966	Coleoptera
images	30106264_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/30106264_aug.jpg	837	611	149	0	786	611	Coleoptera
