folder	filename	path	width	height	xmin	ymin	xmax	ymax	name
images	19171894_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/19171894_aug.jpg	624	466	0	0	624	466	Lepidoptera
images	5819830_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/5819830_aug.jpg	737	538	0	0	651	538	Lepidoptera
images	11856021_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/11856021_aug.jpg	270	195	0	0	270	195	Lepidoptera
images	26876620_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26876620_aug.jpg	6012	3641	1230	0	5606	3641	Lepidoptera
images	5820083_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/5820083_aug.jpg	778	569	102	0	715	569	Lepidoptera
images	27009620_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27009620_aug.jpg	1855	796	0	0	1855	796	Lepidoptera
images	9002110_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/9002110_aug.jpg	379	271	0	0	379	251	Lepidoptera
images	34072535_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/34072535_aug.jpg	1624	2036	0	0	1624	2036	Lepidoptera
images	34188131_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/34188131_aug.jpg	2033	1527	609	332	1389	1112	Lepidoptera
images	11859588_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/11859588_aug.jpg	274	218	0	0	274	218	Lepidoptera
images	29893930_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/29893930_aug.jpg	876	583	118	0	849	583	Lepidoptera
images	22782800_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/22782800_aug.jpg	1210	586	142	0	930	586	Lepidoptera
images	33492780_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/33492780_aug.jpg	974	650	79	0	821	650	Lepidoptera
images	26240240_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26240240_aug.jpg	1985	1238	39	0	1537	1238	Lepidoptera
images	22666134_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/22666134_aug.jpg	1505	2040	224	452	1364	1592	Lepidoptera
images	5819193_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/5819193_aug.jpg	734	551	0	0	734	551	Lepidoptera
images	24133405_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/24133405_aug.jpg	295	171	60	0	252	171	Lepidoptera
images	33690596_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/33690596_aug.jpg	2029	1350	424	69	1674	1318	Lepidoptera
images	29211949_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/29211949_aug.jpg	2488	1647	0	0	1946	1647	Lepidoptera
images	19153000_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/19153000_aug.jpg	627	433	93	0	520	424	Lepidoptera
images	19174906_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/19174906_aug.jpg	633	414	106	0	559	414	Lepidoptera
images	30106057_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/30106057_aug.jpg	889	573	0	0	637	573	Lepidoptera
images	27223761_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27223761_aug.jpg	1489	970	270	0	1398	970	Lepidoptera
images	19146231_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/19146231_aug.jpg	634	452	94	0	585	452	Lepidoptera
images	5820005_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/5820005_aug.jpg	745	556	58	0	693	556	Lepidoptera
images	33707687_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/33707687_aug.jpg	2030	1520	709	621	1570	1481	Lepidoptera
images	34012356_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/34012356_aug.jpg	582	374	21	0	485	374	Lepidoptera
images	19148789_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/19148789_aug.jpg	612	466	106	39	505	440	Lepidoptera
images	24988053_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/24988053_aug.jpg	1590	1175	446	47	1548	1148	Lepidoptera
images	33726025_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/33726025_aug.jpg	1116	839	63	0	1110	839	Lepidoptera
images	29202667_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/29202667_aug.jpg	682	780	0	0	682	780	Lepidoptera
images	26296039_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26296039_aug.jpg	2820	4264	699	2666	1879	3846	Lepidoptera
images	19153413_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/19153413_aug.jpg	633	410	58	0	571	410	Lepidoptera
images	26240228_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26240228_aug.jpg	1993	1415	0	0	1993	1415	Lepidoptera
images	29209943_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/29209943_aug.jpg	1008	719	0	0	799	719	Lepidoptera
images	27705377_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27705377_aug.jpg	1260	827	376	78	1120	822	Lepidoptera
images	27223763_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27223763_aug.jpg	1494	1072	120	0	1428	1072	Lepidoptera
images	26190308_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26190308_aug.jpg	1584	938	259	0	1359	938	Lepidoptera
images	25795344_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/25795344_aug.jpg	1487	1047	359	150	903	694	Lepidoptera
images	33232740_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/33232740_aug.jpg	789	1175	0	0	789	1175	Lepidoptera
images	31456564_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/31456564_aug.jpg	886	593	248	0	845	588	Lepidoptera
images	19171690_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/19171690_aug.jpg	615	406	106	0	547	406	Lepidoptera
images	19174255_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/19174255_aug.jpg	625	399	27	0	529	399	Lepidoptera
images	31314292_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/31314292_aug.jpg	3715	2458	693	0	3023	2458	Lepidoptera
images	9001202_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/9001202_aug.jpg	381	278	0	0	381	278	Lepidoptera
images	34008165_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/34008165_aug.jpg	978	905	12	0	883	872	Lepidoptera
images	19184907_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/19184907_aug.jpg	620	413	26	0	566	413	Lepidoptera
images	33975269_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/33975269_aug.jpg	2017	1520	557	214	1650	1307	Lepidoptera
images	32595374_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/32595374_aug.jpg	777	579	61	0	754	579	Lepidoptera
images	19173156_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/19173156_aug.jpg	628	401	0	0	628	401	Lepidoptera
images	1997885_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/1997885_aug.jpg	682	501	24	0	581	501	Lepidoptera
images	29868816_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/29868816_aug.jpg	1012	650	0	0	673	650	Lepidoptera
images	1998350_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/1998350_aug.jpg	665	536	71	0	638	535	Lepidoptera
images	24863774_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/24863774_aug.jpg	2992	2231	0	0	2992	2231	Lepidoptera
images	11858654_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/11858654_aug.jpg	290	214	25	0	265	214	Lepidoptera
images	19167786_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/19167786_aug.jpg	412	623	0	99	397	547	Lepidoptera
images	25791608_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/25791608_aug.jpg	1183	883	124	0	1085	883	Lepidoptera
images	26240194_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26240194_aug.jpg	1977	1323	159	0	1610	1323	Lepidoptera
images	1998607_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/1998607_aug.jpg	694	439	138	11	563	435	Lepidoptera
images	27734296_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27734296_aug.jpg	1005	678	144	0	829	676	Lepidoptera
images	27034118_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27034118_aug.jpg	663	491	173	84	527	438	Lepidoptera
images	26240145_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26240145_aug.jpg	1311	1989	0	0	1311	1989	Lepidoptera
images	24943066_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/24943066_aug.jpg	1121	979	0	0	1121	979	Lepidoptera
images	19181556_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/19181556_aug.jpg	622	460	112	30	488	406	Lepidoptera
images	19159811_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/19159811_aug.jpg	625	411	64	0	616	411	Lepidoptera
images	24941911_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/24941911_aug.jpg	1574	1188	165	0	1360	1182	Lepidoptera
images	25596982_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/25596982_aug.jpg	2687	1796	1212	77	2077	942	Lepidoptera
images	34146544_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/34146544_aug.jpg	499	304	131	0	410	258	Lepidoptera
images	33958276_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/33958276_aug.jpg	2033	1268	732	7	1968	1242	Lepidoptera
images	33831847_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/33831847_aug.jpg	2031	1347	377	102	1600	1324	Lepidoptera
images	29707022_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/29707022_aug.jpg	1985	1311	281	0	1656	1311	Lepidoptera
images	19171895_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/19171895_aug.jpg	630	463	55	0	549	463	Lepidoptera
images	25779195_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/25779195_aug.jpg	2249	1688	482	156	1578	1252	Lepidoptera
images	33500624_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/33500624_aug.jpg	2036	1354	98	22	1200	1125	Lepidoptera
images	11856020_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/11856020_aug.jpg	274	212	0	0	274	212	Lepidoptera
images	34032799_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/34032799_aug.jpg	1179	890	109	0	1077	872	Lepidoptera
images	11754787_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/11754787_aug.jpg	208	209	15	23	183	192	Lepidoptera
images	22428128_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/22428128_aug.jpg	488	372	23	0	455	372	Lepidoptera
images	27701364_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27701364_aug.jpg	1415	965	338	0	1365	937	Lepidoptera
images	27467059_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27467059_aug.jpg	1981	1325	332	0	1821	1325	Lepidoptera
images	33202602_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/33202602_aug.jpg	2036	1341	371	0	1825	1324	Lepidoptera
images	34214441_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/34214441_aug.jpg	1580	1062	512	202	1187	876	Lepidoptera
images	32156630_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/32156630_aug.jpg	1580	1186	0	0	1580	1186	Lepidoptera
images	25766151_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/25766151_aug.jpg	1003	733	0	0	953	733	Lepidoptera
images	1997099_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/1997099_aug.jpg	307	422	0	0	307	312	Lepidoptera
images	26253171_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26253171_aug.jpg	1984	1320	547	0	1952	1320	Lepidoptera
images	19156765_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/19156765_aug.jpg	398	617	51	234	317	500	Lepidoptera
images	30905605_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/30905605_aug.jpg	2643	1764	995	0	2578	1545	Lepidoptera
images	26532971_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26532971_aug.jpg	2038	1347	305	0	1699	1347	Lepidoptera
images	19192586_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/19192586_aug.jpg	635	467	60	0	626	467	Lepidoptera
images	27467056_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27467056_aug.jpg	1987	1321	180	0	1860	1321	Lepidoptera
images	25800609_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/25800609_aug.jpg	2158	954	1019	0	2000	954	Lepidoptera
images	25809122_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/25809122_aug.jpg	1260	946	0	0	1206	946	Lepidoptera
images	26240149_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26240149_aug.jpg	1307	1983	0	180	1307	1714	Lepidoptera
images	21952314_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/21952314_aug.jpg	2034	1346	319	0	1875	1346	Lepidoptera
images	19148152_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/19148152_aug.jpg	619	471	0	0	619	471	Lepidoptera
images	12528188_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/12528188_aug.jpg	741	500	0	0	624	500	Lepidoptera
images	1997486_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/1997486_aug.jpg	683	522	32	0	672	522	Lepidoptera
images	19147111_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/19147111_aug.jpg	622	406	116	0	614	406	Lepidoptera
images	1997000_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/1997000_aug.jpg	680	507	35	0	612	507	Lepidoptera
images	19156665_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/19156665_aug.jpg	623	458	116	0	598	458	Lepidoptera
images	31902654_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/31902654_aug.jpg	761	553	166	0	694	553	Lepidoptera
images	26260153_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26260153_aug.jpg	1978	1319	0	0	1547	1319	Lepidoptera
images	19159760_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/19159760_aug.jpg	627	468	49	0	501	468	Lepidoptera
images	19155268_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/19155268_aug.jpg	626	457	0	0	626	457	Lepidoptera
images	19142807_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/19142807_aug.jpg	632	473	0	24	390	420	Lepidoptera
images	26134039_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26134039_aug.jpg	2836	4246	51	2054	2186	4189	Lepidoptera
images	26253088_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26253088_aug.jpg	1319	1969	0	345	1319	1720	Lepidoptera
images	29586346_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/29586346_aug.jpg	995	850	237	184	657	604	Lepidoptera
images	31903145_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/31903145_aug.jpg	2261	1693	493	229	1744	1480	Lepidoptera
images	33716692_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/33716692_aug.jpg	772	515	72	0	580	515	Lepidoptera
images	26126835_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26126835_aug.jpg	2830	4255	495	2557	1549	3612	Lepidoptera
images	29841011_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/29841011_aug.jpg	2033	1499	533	181	1676	1323	Lepidoptera
images	22545171_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/22545171_aug.jpg	490	353	75	0	407	330	Lepidoptera
images	19172269_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/19172269_aug.jpg	615	464	15	0	589	464	Lepidoptera
images	1997617_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/1997617_aug.jpg	688	497	233	77	537	381	Lepidoptera
images	1998192_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/1998192_aug.jpg	681	551	100	0	651	514	Lepidoptera
images	32644831_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/32644831_aug.jpg	786	508	128	0	667	508	Lepidoptera
images	5818687_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/5818687_aug.jpg	739	540	286	173	423	311	Lepidoptera
images	5819154_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/5819154_aug.jpg	660	515	116	0	605	485	Lepidoptera
images	26253176_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26253176_aug.jpg	1988	1316	133	0	1575	1316	Lepidoptera
images	25768151_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/25768151_aug.jpg	3014	4010	0	0	3014	4010	Lepidoptera
images	29682462_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/29682462_aug.jpg	1977	1321	53	0	1516	1321	Lepidoptera
images	1998909_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/1998909_aug.jpg	687	501	0	0	599	501	Lepidoptera
images	1998884_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/1998884_aug.jpg	680	461	67	0	562	461	Lepidoptera
images	30106030_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/30106030_aug.jpg	841	604	0	0	653	604	Lepidoptera
images	5818883_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/5818883_aug.jpg	512	742	0	120	512	668	Lepidoptera
images	5819015_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/5819015_aug.jpg	733	533	19	0	727	533	Lepidoptera
images	5818794_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/5818794_aug.jpg	662	431	167	0	643	431	Lepidoptera
images	1998599_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/1998599_aug.jpg	679	490	97	0	599	490	Lepidoptera
images	31748733_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/31748733_aug.jpg	1006	743	117	0	899	743	Lepidoptera
images	33338931_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/33338931_aug.jpg	1345	2032	0	197	1345	1667	Lepidoptera
images	26161053_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26161053_aug.jpg	2819	4251	749	2495	2155	3902	Lepidoptera
images	29905561_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/29905561_aug.jpg	1650	1186	327	78	1244	995	Lepidoptera
images	26253163_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26253163_aug.jpg	1988	1314	200	0	1704	1314	Lepidoptera
images	33290248_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/33290248_aug.jpg	2025	1530	452	333	1453	1333	Lepidoptera
images	1997794_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/1997794_aug.jpg	656	482	75	0	641	482	Lepidoptera
images	24947773_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/24947773_aug.jpg	3427	2261	553	0	3067	2261	Lepidoptera
images	19188809_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/19188809_aug.jpg	621	457	60	0	533	457	Lepidoptera
images	29203452_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/29203452_aug.jpg	2294	1451	177	0	2029	1451	Lepidoptera
images	26240237_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26240237_aug.jpg	1989	1322	376	0	1977	1322	Lepidoptera
images	33543617_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/33543617_aug.jpg	492	373	55	1	410	357	Lepidoptera
images	11860462_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/11860462_aug.jpg	293	214	0	0	290	214	Lepidoptera
images	33226297_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/33226297_aug.jpg	2035	1346	165	0	1698	1346	Lepidoptera
images	24944840_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/24944840_aug.jpg	1014	756	115	0	948	756	Lepidoptera
images	34144967_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/34144967_aug.jpg	1515	1445	365	323	1109	1067	Lepidoptera
images	19174260_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/19174260_aug.jpg	628	410	96	0	550	410	Lepidoptera
images	26170295_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26170295_aug.jpg	2837	4255	107	1731	2572	4196	Lepidoptera
images	28441255_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/28441255_aug.jpg	1266	859	134	0	1134	859	Lepidoptera
images	27362219_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27362219_aug.jpg	1975	1310	268	0	1656	1310	Lepidoptera
images	26240234_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26240234_aug.jpg	1979	1310	43	0	1693	1310	Lepidoptera
images	1998218_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/1998218_aug.jpg	680	536	103	21	600	517	Lepidoptera
images	29883824_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/29883824_aug.jpg	1782	1180	167	0	1492	1180	Lepidoptera
images	34126891_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/34126891_aug.jpg	2028	1350	316	0	1868	1350	Lepidoptera
images	22830370_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/22830370_aug.jpg	1330	920	0	0	1330	920	Lepidoptera
images	30109696_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/30109696_aug.jpg	881	584	0	0	671	584	Lepidoptera
images	19167185_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/19167185_aug.jpg	623	460	73	0	618	460	Lepidoptera
images	27027064_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27027064_aug.jpg	1984	1321	193	0	1819	1321	Lepidoptera
images	5819395_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/5819395_aug.jpg	728	546	34	0	681	546	Lepidoptera
images	19144014_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/19144014_aug.jpg	630	462	114	0	565	439	Lepidoptera
images	11755427_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/11755427_aug.jpg	278	202	0	0	278	202	Lepidoptera
images	30106077_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/30106077_aug.jpg	823	564	0	0	653	564	Lepidoptera
images	19177544_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/19177544_aug.jpg	632	410	33	0	561	410	Lepidoptera
images	33870312_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/33870312_aug.jpg	2029	1351	161	0	1560	1351	Lepidoptera
images	31641400_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/31641400_aug.jpg	2563	2050	0	0	2563	2050	Lepidoptera
images	25335545_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/25335545_aug.jpg	1008	778	208	0	900	661	Lepidoptera
images	27971260_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27971260_aug.jpg	881	646	0	0	798	646	Lepidoptera
images	26689225_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26689225_aug.jpg	1605	1319	102	0	1476	1319	Lepidoptera
images	5825417_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/5825417_aug.jpg	682	458	77	0	677	458	Lepidoptera
images	25938848_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/25938848_aug.jpg	2528	2016	0	0	2528	2016	Lepidoptera
images	31484380_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/31484380_aug.jpg	3193	2181	862	152	2751	2041	Lepidoptera
images	27699365_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27699365_aug.jpg	560	382	0	0	560	382	Lepidoptera
images	19156167_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/19156167_aug.jpg	631	416	56	0	541	416	Lepidoptera
images	25764436_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/25764436_aug.jpg	2571	1930	185	411	1683	1909	Lepidoptera
images	33418902_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/33418902_aug.jpg	2028	1358	540	0	1784	1242	Lepidoptera
images	31772186_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/31772186_aug.jpg	1181	854	270	172	917	819	Lepidoptera
images	19146392_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/19146392_aug.jpg	619	417	59	0	586	417	Lepidoptera
images	27331132_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27331132_aug.jpg	3868	2579	358	0	3588	2579	Lepidoptera
images	30108531_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/30108531_aug.jpg	885	629	0	0	685	629	Lepidoptera
images	5827490_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/5827490_aug.jpg	777	584	117	29	551	462	Lepidoptera
images	27949605_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27949605_aug.jpg	1002	751	197	75	820	699	Lepidoptera
images	5819274_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/5819274_aug.jpg	721	533	0	0	675	533	Lepidoptera
images	26240165_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26240165_aug.jpg	1994	1311	371	0	1888	1311	Lepidoptera
images	19161587_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/19161587_aug.jpg	624	459	43	0	610	459	Lepidoptera
images	24840263_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/24840263_aug.jpg	3576	2686	271	0	3149	2686	Lepidoptera
images	9000142_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/9000142_aug.jpg	198	125	4	0	195	125	Lepidoptera
images	34113288_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/34113288_aug.jpg	1182	879	91	0	1040	879	Lepidoptera
images	27382651_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27382651_aug.jpg	1647	1230	0	34	1647	1167	Lepidoptera
images	26240112_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26240112_aug.jpg	1972	1312	114	0	1799	1312	Lepidoptera
